srtm_12_04,X,Y
1994.0000000000,-122.0666660600,43.0341668120
1994.0000000000,-122.0658327300,43.0341668120
1997.0000000000,-122.0649993900,43.0341668120
1997.0000000000,-122.0641660600,43.0341668120
1995.0000000000,-122.0633327300,43.0341668120
1993.0000000000,-122.0624993900,43.0341668120
1995.0000000000,-122.0616660600,43.0341668120
1993.0000000000,-122.0608327300,43.0341668120
1993.0000000000,-122.0599993900,43.0341668120
1993.0000000000,-122.0591660600,43.0341668120
1991.0000000000,-122.0583327300,43.0341668120
1988.0000000000,-122.0574993900,43.0341668120
1985.0000000000,-122.0566660600,43.0341668120
1979.0000000000,-122.0558327300,43.0341668120
1972.0000000000,-122.0549993900,43.0341668120
1969.0000000000,-122.0541660600,43.0341668120
1968.0000000000,-122.0533327300,43.0341668120
1967.0000000000,-122.0524993900,43.0341668120
1965.0000000000,-122.0516660600,43.0341668120
1965.0000000000,-122.0508327300,43.0341668120
1965.0000000000,-122.0499993900,43.0341668120
1963.0000000000,-122.0491660600,43.0341668120
1959.0000000000,-122.0483327300,43.0341668120
1955.0000000000,-122.0474993900,43.0341668120
1951.0000000000,-122.0466660600,43.0341668120
1943.0000000000,-122.0458327300,43.0341668120
1934.0000000000,-122.0449993900,43.0341668120
1925.0000000000,-122.0441660600,43.0341668120
1911.0000000000,-122.0433327300,43.0341668120
1896.0000000000,-122.0424993900,43.0341668120
1883.0000000000,-122.0416660600,43.0341668120
1867.0000000000,-122.0408327300,43.0341668120
1858.0000000000,-122.0399993900,43.0341668120
1851.0000000000,-122.0391660600,43.0341668120
1843.0000000000,-122.0383327300,43.0341668120
1832.0000000000,-122.0374993900,43.0341668120
1826.0000000000,-122.0366660600,43.0341668120
1817.0000000000,-122.0358327300,43.0341668120
1812.0000000000,-122.0349993900,43.0341668120
1808.0000000000,-122.0341660600,43.0341668120
1805.0000000000,-122.0333327300,43.0341668120
1797.0000000000,-122.0324993900,43.0341668120
1788.0000000000,-122.0316660600,43.0341668120
1775.0000000000,-122.0308327300,43.0341668120
1768.0000000000,-122.0299993900,43.0341668120
1761.0000000000,-122.0291660600,43.0341668120
1748.0000000000,-122.0283327300,43.0341668120
1741.0000000000,-122.0274993900,43.0341668120
1729.0000000000,-122.0266660600,43.0341668120
1719.0000000000,-122.0258327300,43.0341668120
1709.0000000000,-122.0249993900,43.0341668120
1700.0000000000,-122.0241660600,43.0341668120
1696.0000000000,-122.0233327300,43.0341668120
1689.0000000000,-122.0224993900,43.0341668120
1684.0000000000,-122.0216660600,43.0341668120
1675.0000000000,-122.0208327300,43.0341668120
1668.0000000000,-122.0199993900,43.0341668120
1660.0000000000,-122.0191660600,43.0341668120
1653.0000000000,-122.0183327300,43.0341668120
1644.0000000000,-122.0174993900,43.0341668120
1641.0000000000,-122.0166660600,43.0341668120
1641.0000000000,-122.0158327300,43.0341668120
1636.0000000000,-122.0149993900,43.0341668120
1633.0000000000,-122.0141660600,43.0341668120
1630.0000000000,-122.0133327300,43.0341668120
1630.0000000000,-122.0124993900,43.0341668120
1627.0000000000,-122.0116660600,43.0341668120
1629.0000000000,-122.0108327300,43.0341668120
1629.0000000000,-122.0099993900,43.0341668120
1628.0000000000,-122.0091660600,43.0341668120
1625.0000000000,-122.0083327300,43.0341668120
1625.0000000000,-122.0074993900,43.0341668120
1624.0000000000,-122.0066660600,43.0341668120
1624.0000000000,-122.0058327300,43.0341668120
1622.0000000000,-122.0049993900,43.0341668120
1620.0000000000,-122.0041660600,43.0341668120
1618.0000000000,-122.0033327300,43.0341668120
1616.0000000000,-122.0024993900,43.0341668120
1517.0000000000,-122.2658327300,43.0308334790
1526.0000000000,-122.2649993900,43.0308334790
1535.0000000000,-122.2641660600,43.0308334790
1544.0000000000,-122.2633327300,43.0308334790
1550.0000000000,-122.2624993900,43.0308334790
1557.0000000000,-122.2616660600,43.0308334790
1567.0000000000,-122.2608327300,43.0308334790
1569.0000000000,-122.2599993900,43.0308334790
1572.0000000000,-122.2591660600,43.0308334790
1575.0000000000,-122.2583327300,43.0308334790
1582.0000000000,-122.2574993900,43.0308334790
1590.0000000000,-122.2566660600,43.0308334790
1595.0000000000,-122.2558327300,43.0308334790
1594.0000000000,-122.2549993900,43.0308334790
1596.0000000000,-122.2541660600,43.0308334790
1598.0000000000,-122.2533327300,43.0308334790
1600.0000000000,-122.2524993900,43.0308334790
1603.0000000000,-122.2516660600,43.0308334790
1610.0000000000,-122.2508327300,43.0308334790
1614.0000000000,-122.2499993900,43.0308334790
1616.0000000000,-122.2491660600,43.0308334790
1614.0000000000,-122.2483327300,43.0308334790
1612.0000000000,-122.2474993900,43.0308334790
1616.0000000000,-122.2466660600,43.0308334790
1624.0000000000,-122.2458327300,43.0308334790
1627.0000000000,-122.2449993900,43.0308334790
1634.0000000000,-122.2441660600,43.0308334790
1643.0000000000,-122.2433327300,43.0308334790
1650.0000000000,-122.2424993900,43.0308334790
1655.0000000000,-122.2416660600,43.0308334790
1659.0000000000,-122.2408327300,43.0308334790
1663.0000000000,-122.2399993900,43.0308334790
1669.0000000000,-122.2391660600,43.0308334790
1676.0000000000,-122.2383327300,43.0308334790
1682.0000000000,-122.2374993900,43.0308334790
1682.0000000000,-122.2366660600,43.0308334790
1684.0000000000,-122.2358327300,43.0308334790
1688.0000000000,-122.2349993900,43.0308334790
1691.0000000000,-122.2341660600,43.0308334790
1694.0000000000,-122.2333327300,43.0308334790
1698.0000000000,-122.2324993900,43.0308334790
1701.0000000000,-122.2316660600,43.0308334790
1706.0000000000,-122.2308327300,43.0308334790
1707.0000000000,-122.2299993900,43.0308334790
1707.0000000000,-122.2291660600,43.0308334790
1712.0000000000,-122.2283327300,43.0308334790
1717.0000000000,-122.2274993900,43.0308334790
1722.0000000000,-122.2266660600,43.0308334790
1725.0000000000,-122.2258327300,43.0308334790
1730.0000000000,-122.2249993900,43.0308334790
1734.0000000000,-122.2241660600,43.0308334790
1738.0000000000,-122.2233327300,43.0308334790
1745.0000000000,-122.2224993900,43.0308334790
1750.0000000000,-122.2216660600,43.0308334790
1758.0000000000,-122.2208327300,43.0308334790
1757.0000000000,-122.2199993900,43.0308334790
1756.0000000000,-122.2191660600,43.0308334790
1758.0000000000,-122.2183327300,43.0308334790
1762.0000000000,-122.2174993900,43.0308334790
1766.0000000000,-122.2166660600,43.0308334790
1771.0000000000,-122.2158327300,43.0308334790
1778.0000000000,-122.2149993900,43.0308334790
1780.0000000000,-122.2141660600,43.0308334790
1782.0000000000,-122.2133327300,43.0308334790
1784.0000000000,-122.2124993900,43.0308334790
1785.0000000000,-122.2116660600,43.0308334790
1791.0000000000,-122.2108327300,43.0308334790
1792.0000000000,-122.2099993900,43.0308334790
1788.0000000000,-122.2091660600,43.0308334790
1787.0000000000,-122.2083327300,43.0308334790
1790.0000000000,-122.2074993900,43.0308334790
1789.0000000000,-122.2066660600,43.0308334790
1788.0000000000,-122.2058327300,43.0308334790
1789.0000000000,-122.2049993900,43.0308334790
1793.0000000000,-122.2041660600,43.0308334790
1795.0000000000,-122.2033327300,43.0308334790
1792.0000000000,-122.2024993900,43.0308334790
1794.0000000000,-122.2016660600,43.0308334790
1796.0000000000,-122.2008327300,43.0308334790
1801.0000000000,-122.1999993900,43.0308334790
1800.0000000000,-122.1991660600,43.0308334790
1795.0000000000,-122.1983327300,43.0308334790
1793.0000000000,-122.1974993900,43.0308334790
1790.0000000000,-122.1966660600,43.0308334790
1785.0000000000,-122.1958327300,43.0308334790
1784.0000000000,-122.1949993900,43.0308334790
1782.0000000000,-122.1941660600,43.0308334790
1782.0000000000,-122.1933327300,43.0308334790
1783.0000000000,-122.1924993900,43.0308334790
1784.0000000000,-122.1916660600,43.0308334790
1786.0000000000,-122.1908327300,43.0308334790
1793.0000000000,-122.1899993900,43.0308334790
1804.0000000000,-122.1891660600,43.0308334790
1808.0000000000,-122.1883327300,43.0308334790
1806.0000000000,-122.1874993900,43.0308334790
1804.0000000000,-122.1866660600,43.0308334790
1802.0000000000,-122.1858327300,43.0308334790
1803.0000000000,-122.1849993900,43.0308334790
1801.0000000000,-122.1841660600,43.0308334790
1801.0000000000,-122.1833327300,43.0308334790
1801.0000000000,-122.1824993900,43.0308334790
1803.0000000000,-122.1816660600,43.0308334790
1801.0000000000,-122.1808327300,43.0308334790
1801.0000000000,-122.1799993900,43.0308334790
1800.0000000000,-122.1791660600,43.0308334790
1800.0000000000,-122.1783327300,43.0308334790
1799.0000000000,-122.1774993900,43.0308334790
1803.0000000000,-122.1766660600,43.0308334790
1810.0000000000,-122.1758327300,43.0308334790
1818.0000000000,-122.1749993900,43.0308334790
1812.0000000000,-122.1741660600,43.0308334790
1806.0000000000,-122.1733327300,43.0308334790
1805.0000000000,-122.1724993900,43.0308334790
1806.0000000000,-122.1716660600,43.0308334790
1810.0000000000,-122.1708327300,43.0308334790
1817.0000000000,-122.1699993900,43.0308334790
1828.0000000000,-122.1691660600,43.0308334790
1837.0000000000,-122.1683327300,43.0308334790
1844.0000000000,-122.1674993900,43.0308334790
1857.0000000000,-122.1666660600,43.0308334790
1869.0000000000,-122.1658327300,43.0308334790
1880.0000000000,-122.1649993900,43.0308334790
1895.0000000000,-122.1641660600,43.0308334790
1915.0000000000,-122.1633327300,43.0308334790
1938.0000000000,-122.1624993900,43.0308334790
1952.0000000000,-122.1616660600,43.0308334790
1959.0000000000,-122.1608327300,43.0308334790
1972.0000000000,-122.1599993900,43.0308334790
1987.0000000000,-122.1591660600,43.0308334790
1980.0000000000,-122.1583327300,43.0308334790
1960.0000000000,-122.1574993900,43.0308334790
1937.0000000000,-122.1566660600,43.0308334790
1917.0000000000,-122.1558327300,43.0308334790
1898.0000000000,-122.1549993900,43.0308334790
1879.0000000000,-122.1541660600,43.0308334790
1866.0000000000,-122.1533327300,43.0308334790
1862.0000000000,-122.1524993900,43.0308334790
1862.0000000000,-122.1516660600,43.0308334790
1858.0000000000,-122.1508327300,43.0308334790
1856.0000000000,-122.1499993900,43.0308334790
1851.0000000000,-122.1491660600,43.0308334790
1847.0000000000,-122.1483327300,43.0308334790
1843.0000000000,-122.1474993900,43.0308334790
1837.0000000000,-122.1466660600,43.0308334790
1831.0000000000,-122.1458327300,43.0308334790
1828.0000000000,-122.1449993900,43.0308334790
1826.0000000000,-122.1441660600,43.0308334790
1825.0000000000,-122.1433327300,43.0308334790
1825.0000000000,-122.1424993900,43.0308334790
1824.0000000000,-122.1416660600,43.0308334790
1823.0000000000,-122.1408327300,43.0308334790
1821.0000000000,-122.1399993900,43.0308334790
1821.0000000000,-122.1391660600,43.0308334790
1826.0000000000,-122.1383327300,43.0308334790
1825.0000000000,-122.1374993900,43.0308334790
1822.0000000000,-122.1366660600,43.0308334790
1823.0000000000,-122.1358327300,43.0308334790
1825.0000000000,-122.1349993900,43.0308334790
1825.0000000000,-122.1341660600,43.0308334790
1824.0000000000,-122.1333327300,43.0308334790
1825.0000000000,-122.1324993900,43.0308334790
1821.0000000000,-122.1316660600,43.0308334790
1818.0000000000,-122.1308327300,43.0308334790
1813.0000000000,-122.1299993900,43.0308334790
1816.0000000000,-122.1291660600,43.0308334790
1817.0000000000,-122.1283327300,43.0308334790
1820.0000000000,-122.1274993900,43.0308334790
1818.0000000000,-122.1266660600,43.0308334790
1818.0000000000,-122.1258327300,43.0308334790
1818.0000000000,-122.1249993900,43.0308334790
1816.0000000000,-122.1241660600,43.0308334790
1815.0000000000,-122.1233327300,43.0308334790
1818.0000000000,-122.1224993900,43.0308334790
1818.0000000000,-122.1216660600,43.0308334790
1818.0000000000,-122.1208327300,43.0308334790
1818.0000000000,-122.1199993900,43.0308334790
1817.0000000000,-122.1191660600,43.0308334790
1820.0000000000,-122.1183327300,43.0308334790
1818.0000000000,-122.1174993900,43.0308334790
1820.0000000000,-122.1166660600,43.0308334790
1820.0000000000,-122.1158327300,43.0308334790
1820.0000000000,-122.1149993900,43.0308334790
1820.0000000000,-122.1141660600,43.0308334790
1821.0000000000,-122.1133327300,43.0308334790
1823.0000000000,-122.1124993900,43.0308334790
1822.0000000000,-122.1116660600,43.0308334790
1822.0000000000,-122.1108327300,43.0308334790
1828.0000000000,-122.1099993900,43.0308334790
1833.0000000000,-122.1091660600,43.0308334790
1836.0000000000,-122.1083327300,43.0308334790
1837.0000000000,-122.1074993900,43.0308334790
1839.0000000000,-122.1066660600,43.0308334790
1842.0000000000,-122.1058327300,43.0308334790
1845.0000000000,-122.1049993900,43.0308334790
1847.0000000000,-122.1041660600,43.0308334790
1852.0000000000,-122.1033327300,43.0308334790
1856.0000000000,-122.1024993900,43.0308334790
1855.0000000000,-122.1016660600,43.0308334790
1857.0000000000,-122.1008327300,43.0308334790
1862.0000000000,-122.0999993900,43.0308334790
1864.0000000000,-122.0991660600,43.0308334790
1864.0000000000,-122.0983327300,43.0308334790
1863.0000000000,-122.0974993900,43.0308334790
1862.0000000000,-122.0966660600,43.0308334790
1863.0000000000,-122.0958327300,43.0308334790
1865.0000000000,-122.0949993900,43.0308334790
1866.0000000000,-122.0941660600,43.0308334790
1865.0000000000,-122.0933327300,43.0308334790
1866.0000000000,-122.0924993900,43.0308334790
1865.0000000000,-122.0916660600,43.0308334790
1866.0000000000,-122.0908327300,43.0308334790
1869.0000000000,-122.0899993900,43.0308334790
1869.0000000000,-122.0891660600,43.0308334790
1868.0000000000,-122.0883327300,43.0308334790
1868.0000000000,-122.0874993900,43.0308334790
1872.0000000000,-122.0866660600,43.0308334790
1874.0000000000,-122.0858327300,43.0308334790
1874.0000000000,-122.0849993900,43.0308334790
1871.0000000000,-122.0841660600,43.0308334790
1873.0000000000,-122.0833327300,43.0308334790
1878.0000000000,-122.0824993900,43.0308334790
1883.0000000000,-122.0816660600,43.0308334790
1887.0000000000,-122.0808327300,43.0308334790
1892.0000000000,-122.0799993900,43.0308334790
1899.0000000000,-122.0791660600,43.0308334790
1902.0000000000,-122.0783327300,43.0308334790
1902.0000000000,-122.0774993900,43.0308334790
1910.0000000000,-122.0766660600,43.0308334790
1917.0000000000,-122.0758327300,43.0308334790
1922.0000000000,-122.0749993900,43.0308334790
1922.0000000000,-122.0741660600,43.0308334790
1920.0000000000,-122.0733327300,43.0308334790
1921.0000000000,-122.0724993900,43.0308334790
1923.0000000000,-122.0716660600,43.0308334790
1923.0000000000,-122.0708327300,43.0308334790
1927.0000000000,-122.0699993900,43.0308334790
1930.0000000000,-122.0691660600,43.0308334790
1935.0000000000,-122.0683327300,43.0308334790
1935.0000000000,-122.0674993900,43.0308334790
1938.0000000000,-122.0666660600,43.0308334790
1946.0000000000,-122.0658327300,43.0308334790
1951.0000000000,-122.0649993900,43.0308334790
1948.0000000000,-122.0641660600,43.0308334790
1945.0000000000,-122.0633327300,43.0308334790
1944.0000000000,-122.0624993900,43.0308334790
1939.0000000000,-122.0616660600,43.0308334790
1936.0000000000,-122.0608327300,43.0308334790
1935.0000000000,-122.0599993900,43.0308334790
1937.0000000000,-122.0591660600,43.0308334790
1937.0000000000,-122.0583327300,43.0308334790
1935.0000000000,-122.0574993900,43.0308334790
1932.0000000000,-122.0566660600,43.0308334790
1927.0000000000,-122.0558327300,43.0308334790
1923.0000000000,-122.0549993900,43.0308334790
1919.0000000000,-122.0541660600,43.0308334790
1916.0000000000,-122.0533327300,43.0308334790
1915.0000000000,-122.0524993900,43.0308334790
1915.0000000000,-122.0516660600,43.0308334790
1919.0000000000,-122.0508327300,43.0308334790
1917.0000000000,-122.0499993900,43.0308334790
1913.0000000000,-122.0491660600,43.0308334790
1910.0000000000,-122.0483327300,43.0308334790
1906.0000000000,-122.0474993900,43.0308334790
1902.0000000000,-122.0466660600,43.0308334790
1898.0000000000,-122.0458327300,43.0308334790
1887.0000000000,-122.0449993900,43.0308334790
1879.0000000000,-122.0441660600,43.0308334790
1869.0000000000,-122.0433327300,43.0308334790
1860.0000000000,-122.0424993900,43.0308334790
1850.0000000000,-122.0416660600,43.0308334790
1842.0000000000,-122.0408327300,43.0308334790
1836.0000000000,-122.0399993900,43.0308334790
1822.0000000000,-122.0391660600,43.0308334790
1811.0000000000,-122.0383327300,43.0308334790
1804.0000000000,-122.0374993900,43.0308334790
1790.0000000000,-122.0366660600,43.0308334790
1784.0000000000,-122.0358327300,43.0308334790
1779.0000000000,-122.0349993900,43.0308334790
1769.0000000000,-122.0341660600,43.0308334790
1760.0000000000,-122.0333327300,43.0308334790
1754.0000000000,-122.0324993900,43.0308334790
1754.0000000000,-122.0316660600,43.0308334790
1753.0000000000,-122.0308327300,43.0308334790
1752.0000000000,-122.0299993900,43.0308334790
1748.0000000000,-122.0291660600,43.0308334790
1747.0000000000,-122.0283327300,43.0308334790
1744.0000000000,-122.0274993900,43.0308334790
1739.0000000000,-122.0266660600,43.0308334790
1736.0000000000,-122.0258327300,43.0308334790
1731.0000000000,-122.0249993900,43.0308334790
1728.0000000000,-122.0241660600,43.0308334790
1725.0000000000,-122.0233327300,43.0308334790
1713.0000000000,-122.0224993900,43.0308334790
